,Unnamed: 0,Date,slope,5,10,15,49,54,61,66,74,95,101,107,124,129,134,138,144,149,184,189,195,201,206,211,254,260,265,270,309,316,328,334,346,351,368,374,386,391,396,400,1,Time,Month
244,5839,2014-01-18 06:00:00,0.232013747,-4.62,-5.2,-5.51,-4.83,-6.96,-4.77,-5.51,-5.79,-5.79,-5.23,-5.51,-5.26,-5.2,-5.3,-6.11,-5.3,-5.57,-5.7,-5.2,,-7.28,-4.53,-5.08,-5.57,,-5.05,-4.99,-4.26,-5.26,,-5.54,-5.7,-4.77,-4.05,-5.48,,,-5.02,,,6,1
245,5845,2014-01-18 12:00:00,-0.125689973,-0.9,-0.03,-0.31,-0.68,-0.48,-0.45,0.02,-0.45,0.22,-2.74,-3.18,1.18,-0.14,-1.7,-0.12,-0.45,-2.25,-2.22,-0.4,,0.96,0.27,-1.36,-1.93,,-0.34,-0.03,0.61,0.61,,1.43,0.52,-0.09,-0.14,0.11,,,-0.4,,,12,1
246,6057,2014-01-27 08:00:00,0.332014196,-10.23,-10.2,-11.15,-10.76,-10.02,-9.85,-10.13,-11.08,-9.78,-9.82,-10.16,-9.75,-9.64,-10.62,-10.41,-11.08,-11.4,-10.76,-10.72,,-10.02,-9.85,-6.52,-11.36,,-9.95,-10.51,-9.54,-9.47,,-9.47,-10.65,-10.34,-10.48,-9.82,,,-10.2,,,8,1
247,6063,2014-01-27 14:00:00,-8.065188142,-6.11,-5.95,-6.9,-6.39,-4.65,-6.87,-6.45,-8.07,-5.23,-7.84,-8.93,-5.89,-6.29,-7.41,-5.45,-6.45,-7.9,-7.8,-6.71,,-5.45,-6.29,-8.53,-7.54,,-6.42,-6.83,-4.47,-4.5,,-3.99,-3.42,-3.33,-5.57,-4.96,,,-3.63,,,14,1
248,6098,2014-01-29 01:00:00,2.273031702,-16.53,-17.0,-17.3,-17.3,-19.93,-17.04,-17.77,-17.68,-16.74,-16.62,-17.94,-16.62,-16.58,-17.38,-16.28,-16.04,-17.21,-17.47,-17.51,,-16.83,-16.53,-17.68,-18.88,,-16.62,-16.7,-16.96,-17.04,,-16.83,-17.55,-17.04,-17.51,-17.38,,,-17.73,,,1,1
249,6108,2014-01-29 11:00:00,-3.403095465,-12.23,-10.37,-10.13,-14.04,-13.77,-12.83,-9.58,-13.43,-13.51,-15.18,-16.0,-9.89,-11.94,-13.66,-13.51,-13.89,-15.83,-15.47,-12.27,,-10.37,-10.76,-14.43,-13.24,,-13.05,-12.57,-10.72,-11.43,,-9.78,-9.61,-10.62,-13.7,-13.77,,,-12.01,,,11,1
250,6144,2014-01-30 23:00:00,0.538874518,-10.86,-11.58,-11.72,-11.4,-14.91,-11.11,-11.79,-12.12,-12.31,-11.29,-12.38,-11.69,-11.22,-11.94,-12.09,-11.33,-12.23,-12.05,-11.08,,-14.04,-11.15,-11.51,-10.83,,-11.22,-11.15,-10.37,-11.08,,-11.58,-10.37,-11.51,-10.9,-11.43,,,-12.27,,,23,1
251,6147,2014-01-31 02:00:00,-0.981176966,-10.72,-11.01,-12.12,-11.08,-11.4,-10.23,-10.86,-10.97,-10.69,-10.51,-11.65,-10.02,-10.09,-10.62,-11.08,-10.48,-11.01,-11.43,-10.93,,-11.87,-9.0,-9.92,-11.65,,-10.76,-9.68,-10.09,-10.09,,-9.24,-9.41,-10.65,-11.18,-10.37,,,-11.51,,,2,1
252,6153,2014-01-31 08:00:00,3.202487082,-10.51,-11.08,-8.93,-10.58,-11.98,-9.47,-9.07,-8.73,-10.58,-7.97,-9.07,-8.73,-8.26,-9.37,-9.68,-7.12,-8.66,-8.6,-8.4,,-7.64,-8.23,-9.54,-10.06,,-8.17,-8.43,-10.02,-10.23,,-10.23,-10.3,-10.09,-9.78,-11.01,,,-10.65,,,8,1
253,6157,2014-01-31 12:00:00,-6.592947001,-2.65,-2.22,-2.48,-2.68,-1.7,-2.63,-1.76,-3.09,-2.13,-4.59,-5.2,-2.22,-2.22,-3.72,-2.63,-2.92,-4.71,-4.35,-2.54,,-0.65,-1.53,-4.23,-4.14,,-3.09,-2.51,-1.1,-0.87,,0.5,-0.2,-0.79,-2.33,-1.87,,,-0.56,,,12,1
